"","update","seed","FIX","K","ED","MUT","TRD","VEL","edit_distance_mean","edit_distance_max","edit_distance_min","average_unique_genomes","alpha","beta","K_str","K_factor","FIX_str","ED_str","MUT_str","MUT_factor"
"131",0,512,1,3,0,0.01,0,0.1,75.48,81,66,100,0.000294544731407357,-0.000108376727133859,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"132",0,512,1,3,0,0.1,0,0.1,75.48,81,66,100,0.000294544731407357,-0.000108376727133859,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"133",0,513,0,3,0,0.001,0,0.1,76.69,88,51,100,0.00155796283971191,-0.00124278074642645,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"134",0,513,0,3,0,0.01,0,0.1,76.69,88,51,100,0.00155796283971191,-0.00124278074642645,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"135",0,513,0,3,0,0.1,0,0.1,76.69,88,51,100,0.00155796283971191,-0.00124278074642645,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"136",0,513,0,5,0,0.001,0,0.1,80.89,87,72,100,0.00896600063067079,-0.00351920809287882,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"137",0,513,0,5,0,0.01,0,0.1,80.89,87,72,100,0.00896600063067079,-0.00351920809287882,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"138",0,513,0,5,0,0.1,0,0.1,80.89,87,72,100,0.00896600063067079,-0.00351920809287882,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"139",0,513,0,10,0,0.001,0,0.1,84.825,90,78,100,-0.00881447522610999,0.00328484080438187,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"140",0,513,0,10,0,0.01,0,0.1,84.825,90,78,100,-0.00881447522610999,0.00328484080438187,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"141",0,513,0,10,0,0.1,0,0.1,84.825,90,78,100,-0.00881447522610999,0.00328484080438187,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"142",0,513,1,3,0,0.001,0,0.1,74.47,81,65,100,-0.00125716557176805,0.000360963728877419,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"143",0,513,1,3,0,0.01,0,0.1,74.47,81,65,100,-0.00125716557176805,0.000360963728877419,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"144",0,513,1,3,0,0.1,0,0.1,74.47,81,65,100,-0.00125716557176805,0.000360963728877419,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"145",0,514,0,3,0,0.001,0,0.1,77.64,89,63,100,-0.00130561434941369,0.000320957277326231,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"146",0,514,0,3,0,0.01,0,0.1,77.64,89,63,100,-0.00130561434941369,0.000320957277326231,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"147",0,514,0,3,0,0.1,0,0.1,77.64,89,63,100,-0.00130561434941369,0.000320957277326231,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"148",0,514,0,5,0,0.001,0,0.1,81.125,89,69,100,0.00251694588400023,-0.00120531025186976,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"149",0,514,0,5,0,0.01,0,0.1,81.125,89,69,100,0.00251694588400023,-0.00120531025186976,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"150",0,514,0,5,0,0.1,0,0.1,81.125,89,69,100,0.00251694588400023,-0.00120531025186976,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"151",0,514,0,10,0,0.001,0,0.1,85.225,91,78,100,-8.97027519409996e-05,0.000209096007016129,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"152",0,514,0,10,0,0.01,0,0.1,85.225,91,78,100,-8.97027519409996e-05,0.000209096007016129,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"153",0,514,0,10,0,0.1,0,0.1,85.225,91,78,100,-8.97027519409996e-05,0.000209096007016129,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"154",0,514,1,3,0,0.001,0,0.1,76.31,85,67,100,0.00317401531871258,-0.00115228252788315,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"155",0,514,1,3,0,0.01,0,0.1,76.31,85,67,100,0.00317401531871258,-0.00115228252788315,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"156",0,514,1,3,0,0.1,0,0.1,76.31,85,67,100,0.00317401531871258,-0.00115228252788315,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"157",0,515,0,3,0,0.001,0,0.1,76.22,87,53,100,-0.0049113338927499,0.00196788029350245,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"158",0,515,0,3,0,0.01,0,0.1,76.22,87,53,100,-0.0049113338927499,0.00196788029350245,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"159",0,515,0,3,0,0.1,0,0.1,76.22,87,53,100,-0.0049113338927499,0.00196788029350245,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"160",0,515,0,5,0,0.001,0,0.1,79.655,87,72,100,-0.00244447382468154,0.000850656748508769,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"161",0,515,0,5,0,0.01,0,0.1,79.655,87,72,100,-0.00244447382468154,0.000850656748508769,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"162",0,515,0,5,0,0.1,0,0.1,79.655,87,72,100,-0.00244447382468154,0.000850656748508769,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"163",0,515,0,10,0,0.001,0,0.1,85.52,91,79,100,0.00106535750056811,-0.000620057789797786,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"164",0,515,0,10,0,0.01,0,0.1,85.52,91,79,100,0.00106535750056811,-0.000620057789797786,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"165",0,515,0,10,0,0.1,0,0.1,85.52,91,79,100,0.00106535750056811,-0.000620057789797786,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"166",0,515,1,3,0,0.001,0,0.1,73.575,82,61,100,-0.000218192335921906,5.04497981143469e-05,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"167",0,515,1,3,0,0.01,0,0.1,73.575,82,61,100,-0.000218192335921906,5.04497981143469e-05,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"168",0,515,1,3,0,0.1,0,0.1,73.575,82,61,100,-0.000218192335921906,5.04497981143469e-05,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"169",0,516,0,3,0,0.001,0,0.1,76.745,89,59,100,0.00414661986355067,-0.00118867184176092,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"170",0,516,0,3,0,0.01,0,0.1,76.745,89,59,100,0.00414661986355067,-0.00118867184176092,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"171",0,516,0,3,0,0.1,0,0.1,76.745,89,59,100,0.00414661986355067,-0.00118867184176092,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"172",0,516,0,5,0,0.001,0,0.1,79.345,87,70,100,0.00292499427926938,-0.00101564284689498,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"173",0,516,0,5,0,0.01,0,0.1,79.345,87,70,100,0.00292499427926938,-0.00101564284689498,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"174",0,516,0,5,0,0.1,0,0.1,79.345,87,70,100,0.00292499427926938,-0.00101564284689498,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"175",0,516,0,10,0,0.001,0,0.1,85.695,92,78,100,0.011805937676277,-0.00458296857526596,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"176",0,516,0,10,0,0.01,0,0.1,85.695,92,78,100,0.011805937676277,-0.00458296857526596,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"177",0,516,0,10,0,0.1,0,0.1,85.695,92,78,100,0.011805937676277,-0.00458296857526596,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"178",0,516,1,3,0,0.001,0,0.1,76.41,85,68,100,-0.00108893602682884,0.000325926707940338,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"179",0,516,1,3,0,0.01,0,0.1,76.41,85,68,100,-0.00108893602682884,0.000325926707940338,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"180",0,516,1,3,0,0.1,0,0.1,76.41,85,68,100,-0.00108893602682884,0.000325926707940338,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"181",0,517,0,3,0,0.001,0,0.1,75.215,85,50,100,-0.00243952973296333,0.00110217718733268,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"182",0,517,0,3,0,0.01,0,0.1,75.215,85,50,100,-0.00243952973296333,0.00110217718733268,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"183",0,517,0,3,0,0.1,0,0.1,75.215,85,50,100,-0.00243952973296333,0.00110217718733268,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"184",0,517,0,5,0,0.001,0,0.1,80.88,89,72,100,0.00359014682361153,-0.00172142484142862,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"185",0,517,0,5,0,0.01,0,0.1,80.88,89,72,100,0.00359014682361153,-0.00172142484142862,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"186",0,517,0,5,0,0.1,0,0.1,80.88,89,72,100,0.00359014682361153,-0.00172142484142862,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"187",0,517,0,10,0,0.001,0,0.1,84.135,90,76,100,0.00952015396456922,-0.00395089052879361,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"188",0,517,0,10,0,0.01,0,0.1,84.135,90,76,100,0.00952015396456922,-0.00395089052879361,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"189",0,517,0,10,0,0.1,0,0.1,84.135,90,76,100,0.00952015396456922,-0.00395089052879361,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"190",0,517,1,3,0,0.001,0,0.1,75.645,83,64,100,0.00278307256432973,-0.000915014933347308,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"191",0,517,1,3,0,0.01,0,0.1,75.645,83,64,100,0.00278307256432973,-0.000915014933347308,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"192",0,517,1,3,0,0.1,0,0.1,75.645,83,64,100,0.00278307256432973,-0.000915014933347308,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"193",0,518,0,3,0,0.001,0,0.1,75.295,87,58,100,-0.00610951247187597,0.00194951257747701,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"194",0,518,0,3,0,0.01,0,0.1,75.295,87,58,100,-0.00610951247187597,0.00194951257747701,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"195",0,518,0,3,0,0.1,0,0.1,75.295,87,58,100,-0.00610951247187597,0.00194951257747701,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"196",0,518,0,5,0,0.001,0,0.1,79.825,88,71,100,-0.00118374503002741,0.000612185372400681,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"197",0,518,0,5,0,0.01,0,0.1,79.825,88,71,100,-0.00118374503002741,0.000612185372400681,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"198",0,518,0,5,0,0.1,0,0.1,79.825,88,71,100,-0.00118374503002741,0.000612185372400681,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"199",0,518,0,10,0,0.001,0,0.1,84.65,91,78,100,-0.00207400260161358,0.000684301683771569,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"200",0,518,0,10,0,0.01,0,0.1,84.65,91,78,100,-0.00207400260161358,0.000684301683771569,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"201",0,518,0,10,0,0.1,0,0.1,84.65,91,78,100,-0.00207400260161358,0.000684301683771569,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"202",0,518,1,3,0,0.001,0,0.1,76.12,83,65,100,-0.000631266403005265,0.000210990850186962,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"203",0,518,1,3,0,0.01,0,0.1,76.12,83,65,100,-0.000631266403005265,0.000210990850186962,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"204",0,518,1,3,0,0.1,0,0.1,76.12,83,65,100,-0.000631266403005265,0.000210990850186962,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"205",0,519,0,3,0,0.001,0,0.1,75.675,89,56,100,0.00326051349903041,-0.000927673875546452,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"206",0,519,0,3,0,0.01,0,0.1,75.675,89,56,100,0.00326051349903041,-0.000927673875546452,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"207",0,519,0,3,0,0.1,0,0.1,75.675,89,56,100,0.00326051349903041,-0.000927673875546452,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"208",0,519,0,5,0,0.001,0,0.1,79.86,86,72,100,-0.0103115725206251,0.00441295335941719,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"209",0,519,0,5,0,0.01,0,0.1,79.86,86,72,100,-0.0103115725206251,0.00441295335941719,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"210",0,519,0,5,0,0.1,0,0.1,79.86,86,72,100,-0.0103115725206251,0.00441295335941719,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"211",0,519,0,10,0,0.001,0,0.1,84.695,90,76,100,-0.000952059127937044,0.000319663165971033,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"212",0,519,0,10,0,0.01,0,0.1,84.695,90,76,100,-0.000952059127937044,0.000319663165971033,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"213",0,519,0,10,0,0.1,0,0.1,84.695,90,76,100,-0.000952059127937044,0.000319663165971033,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"214",0,519,1,3,0,0.001,0,0.1,73.75,81,64,100,0.00359782123918534,-0.0012619393864997,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"215",0,519,1,3,0,0.01,0,0.1,73.75,81,64,100,0.00359782123918534,-0.0012619393864997,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"216",0,519,1,3,0,0.1,0,0.1,73.75,81,64,100,0.00359782123918534,-0.0012619393864997,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"217",0,520,0,3,0,0.001,0,0.1,74.33,86,52,100,0.00040662755654027,-0.00023160962947794,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"218",0,520,0,3,0,0.01,0,0.1,74.33,86,52,100,0.00040662755654027,-0.00023160962947794,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"219",0,520,0,3,0,0.1,0,0.1,74.33,86,52,100,0.00040662755654027,-0.00023160962947794,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"220",0,520,0,5,0,0.001,0,0.1,80.75,88,73,100,0.0086228732606268,-0.00317822445637563,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"221",0,520,0,5,0,0.01,0,0.1,80.75,88,73,100,0.0086228732606268,-0.00317822445637563,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"222",0,520,0,5,0,0.1,0,0.1,80.75,88,73,100,0.0086228732606268,-0.00317822445637563,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"223",0,520,0,10,0,0.001,0,0.1,84.815,90,78,100,0.00646451187492187,-0.00267696650199698,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"224",0,520,0,10,0,0.01,0,0.1,84.815,90,78,100,0.00646451187492187,-0.00267696650199698,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"225",0,520,0,10,0,0.1,0,0.1,84.815,90,78,100,0.00646451187492187,-0.00267696650199698,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"226",0,520,1,3,0,0.001,0,0.1,75.305,84,65,100,0.000174935273285577,-9.46852306259735e-05,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"227",0,520,1,3,0,0.01,0,0.1,75.305,84,65,100,0.000174935273285577,-9.46852306259735e-05,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"228",0,520,1,3,0,0.1,0,0.1,75.305,84,65,100,0.000174935273285577,-9.46852306259735e-05,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"229",0,521,0,3,0,0.001,0,0.1,78.425,91,59,100,0.00454607481196952,-0.001383445567729,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"230",0,521,0,3,0,0.01,0,0.1,78.425,91,59,100,0.00454607481196952,-0.001383445567729,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"231",0,521,0,3,0,0.1,0,0.1,78.425,91,59,100,0.00454607481196952,-0.001383445567729,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"232",0,521,0,5,0,0.001,0,0.1,81.36,89,72,100,0.00701114259995422,-0.00281125025901094,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"233",0,521,0,5,0,0.01,0,0.1,81.36,89,72,100,0.00701114259995422,-0.00281125025901094,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"234",0,521,0,5,0,0.1,0,0.1,81.36,89,72,100,0.00701114259995422,-0.00281125025901094,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"235",0,521,0,10,0,0.001,0,0.1,84.515,90,76,100,-0.00207652083810709,0.000443591298325611,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"236",0,521,0,10,0,0.01,0,0.1,84.515,90,76,100,-0.00207652083810709,0.000443591298325611,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"237",0,521,0,10,0,0.1,0,0.1,84.515,90,76,100,-0.00207652083810709,0.000443591298325611,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"238",0,521,1,3,0,0.001,0,0.1,76.05,84,63,100,-0.00040102740415768,4.94252773661624e-05,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"239",0,521,1,3,0,0.01,0,0.1,76.05,84,63,100,-0.00040102740415768,4.94252773661624e-05,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"240",0,521,1,3,0,0.1,0,0.1,76.05,84,63,100,-0.00040102740415768,4.94252773661624e-05,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"241",0,522,0,3,0,0.001,0,0.1,77.385,87,61,100,0.00783890044509866,-0.00329224827222344,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"242",0,522,0,3,0,0.01,0,0.1,77.385,87,61,100,0.00783890044509866,-0.00329224827222344,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"243",0,522,0,3,0,0.1,0,0.1,77.385,87,61,100,0.00783890044509866,-0.00329224827222344,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"244",0,522,0,5,0,0.001,0,0.1,79.715,88,70,100,-0.00348829754644909,0.00124462470906937,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"245",0,522,0,5,0,0.01,0,0.1,79.715,88,70,100,-0.00348829754644909,0.00124462470906937,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"246",0,522,0,5,0,0.1,0,0.1,79.715,88,70,100,-0.00348829754644909,0.00124462470906937,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"247",0,522,0,10,0,0.001,0,0.1,85.545,90,78,100,-0.00298892811529167,0.00134695739449629,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"248",0,522,0,10,0,0.01,0,0.1,85.545,90,78,100,-0.00298892811529167,0.00134695739449629,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"249",0,522,0,10,0,0.1,0,0.1,85.545,90,78,100,-0.00298892811529167,0.00134695739449629,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"250",0,522,1,3,0,0.001,0,0.1,72.975,81,58,100,-0.00118530925156585,0.000344231038206428,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"251",0,522,1,3,0,0.01,0,0.1,72.975,81,58,100,-0.00118530925156585,0.000344231038206428,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"252",0,522,1,3,0,0.1,0,0.1,72.975,81,58,100,-0.00118530925156585,0.000344231038206428,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"253",0,523,0,3,0,0.001,0,0.1,77.465,91,62,100,-0.000307007154706665,0.000151160900885034,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"254",0,523,0,3,0,0.01,0,0.1,77.465,91,62,100,-0.000307007154706665,0.000151160900885034,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"255",0,523,0,3,0,0.1,0,0.1,77.465,91,62,100,-0.000307007154706665,0.000151160900885034,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"256",0,523,0,5,0,0.001,0,0.1,81.95,89,71,100,-0.00724549118907484,0.00297533945728303,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"257",0,523,0,5,0,0.01,0,0.1,81.95,89,71,100,-0.00724549118907484,0.00297533945728303,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"258",0,523,0,5,0,0.1,0,0.1,81.95,89,71,100,-0.00724549118907484,0.00297533945728303,"K = 5","K = 5","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"259",0,523,0,10,0,0.001,0,0.1,85.115,90,78,100,-0.00331942512991445,0.00124121376212425,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"260",0,523,0,10,0,0.01,0,0.1,85.115,90,78,100,-0.00331942512991445,0.00124121376212425,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"261",0,523,0,10,0,0.1,0,0.1,85.115,90,78,100,-0.00331942512991445,0.00124121376212425,"K = 10","K = 10","Random NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"262",0,523,1,3,0,0.001,0,0.1,74.97,83,62,100,-0.000885473332374434,0.000286911896963905,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
"263",0,523,1,3,0,0.01,0,0.1,74.97,83,62,100,-0.000885473332374434,0.000286911896963905,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.01","Mut. Rate: 0.01"
"264",0,523,1,3,0,0.1,0,0.1,74.97,83,62,100,-0.000885473332374434,0.000286911896963905,"K = 3","K = 3","Fixed NK","Levenshtein","Mut. Rate: 0.1","Mut. Rate: 0.1"
"265",0,524,0,3,0,0.001,0,0.1,77.055,87,63,100,0.00481948969367123,-0.00160551260767279,"K = 3","K = 3","Random NK","Levenshtein","Mut. Rate: 0.001","Mut. Rate: 0.001"
